Ticker,year,total_assets,current_assets,current_liabilities,total_liabilities,total_debt,total_equity,revenue,gross_profit,ebit,interest_expense,net_income,operating_cash_flow,capital_expenditures,price_close,shares_outstanding,eps_basic,bvps,dividend_per_share
SGI.PS,2018,11958448282.0,5615058769.0,571865053.0,1411160944.0,123790100.0,10193861582.0,3755907147.0,699619184.0,-10728918.0,4690998.0,254504626.0,-809806080.0,122533891.0,1.32,1821542000.0,0.13563,5.596281382,0.06
SGI.PS,2019,12120216823.0,5682254806.0,538053887.0,1479336986.0,83319945.0,10277227844.0,2618168789.0,620779701.0,107084718.0,4159285.0,226564994.0,1260231263.0,43655417.0,1.22,1821542000.0,0.11877,5.642048245,0.06
SGI.PS,2020,12303745157.0,5550298366.0,423565631.0,1447433515.0,10521366.0,10489753426.0,1152032338.0,398944144.0,60614827.0,1813572.0,223055723.0,-1277007667.0,70135750.0,1.11,1821542000.0,0.12086,5.758721691,0.0
SGI.PS,2021,12985170456.0,5581405320.0,472513931.0,1451979130.0,6590349.0,11195273535.0,1539952521.0,470147717.0,160519564.0,596418.0,677589405.0,1828463702.0,28298018.0,1.08,1821542000.0,0.36571,6.146041944,0.0
SGI.PS,2022,13664873339.0,5180830604.0,511351701.0,1723858474.0,3539747.0,11612516512.0,1634506083.0,576284017.0,250225506.0,317405.0,428926648.0,328095136.0,37222933.0,0.87,1821542000.0,0.23476,6.375102255,0.06
SGI.PS,2023,14313362852.0,4365280991.0,610977555.0,1959928487.0,110120889.0,12048402298.0,2466825577.0,827627263.0,274292479.0,1697845.0,531765132.0,249672613.0,89295909.0,0.94,1821542000.0,0.27977,6.614397196,0.06
SGI.PS,2024,15500926001.0,5066355417.0,680352166.0,2734246816.0,878907873.0,12471767321.0,2861025639.0,928791408.0,369285207.0,10104845.0,602801409.0,265538423.0,146868858.0,1.03,1821542000.0,0.30269,6.846818421,0.1
SGP.PS,2015,5771990.0,5535643.0,384460.0,397251.0,0.0,5374739.0,7558557.0,7558557.0,90583.0,0.0,-23657.0,545168.0,0.0,147.012,49466000.0,-0.00048,0.108655218,0.0
SGP.PS,2016,7392915.0,7314165.0,403880.0,414603.0,0.0,6978312.0,8757419.0,8757419.0,1712829.0,0.0,1603573.0,910667.0,0.0,183.372968,49466000.0,0.03242,0.141072899,0.0
SGP.PS,2017,7086941.0,7086941.0,399397.0,399886.0,0.0,6687055.0,7454519.0,7454519.0,-156764.0,0.0,-291257.0,87714.0,0.0,176.4144,49466000.0,-0.00589,0.135184875,0.0
SGP.PS,2018,6277275.0,6277275.0,473334.0,479840.0,0.0,5797435.0,7208224.0,7208224.0,-759614.0,0.0,-889620.0,-321993.0,0.0,525.32288,49466000.0,-0.01798,0.1172004,0.0
SGP.PS,2019,8199603.0,8199603.0,454422.0,454422.0,0.0,7745181.0,45396541091.0,45396541091.0,27217472135.0,0.0,20020231211.0,33350465183.0,0.0,191.1156,49466000.0,162.57839,0.15657585,0.0
SGP.PS,2020,344612000000.0,62161805181.0,73943757666.0,254962000000.0,135713000000.0,64231198287.0,48606604103.0,48606604103.0,30506869207.0,6556328207.0,23435791721.0,44069069698.0,41610526266.0,237.17936,49466000.0,189.92449,1298.491859,0.0
SGP.PS,2021,381831000000.0,57899231311.0,73063896924.0,268431000000.0,151242000000.0,82480407730.0,48604206642.0,48604206642.0,29087584428.0,6056733815.0,22942573289.0,25562696737.0,35986803392.0,12.85865,5265866000.0,2.09697,15.66321812,0.675
SGP.PS,2022,417492000000.0,53101150742.0,78034429197.0,281092000000.0,167491000000.0,92330405404.0,61821367993.0,61821367993.0,41142731466.0,5648991642.0,34685300062.0,25329640499.0,45293809877.0,10.878888,5265866000.0,2.85254,17.53375521,0.91
SGP.PS,2023,466175000000.0,49845374548.0,86436253271.0,310720000000.0,198333000000.0,101001000000.0,52999780707.0,52999780707.0,29376850641.0,5760365950.0,23368129967.0,38891040203.0,54663521573.0,6.419524,5265866000.0,2.02158,19.18024507,0.3474
